"school_id","panel_year","school_city","school_state","school_district","nces_id","locale","self_reported_grades_pre_k","self_reported_grades_kindergarten","self_reported_grades_1st","self_reported_grades_2nd","self_reported_grades_3rd","self_reported_grades_4th","self_reported_grades_5th","self_reported_grades_6th","self_reported_grades_7th","self_reported_grades_8th","self_reported_grades_9th","self_reported_grades_10th","self_reported_grades_11th","self_reported_grades_12th","self_reported_race_aian","self_reported_race_asian","self_reported_race_hispanic","self_reported_race_black","self_reported_race_white","self_reported_race_multiple","self_reported_race_nhpi","self_reported_frpl","self_reported_total_enrollment","self_reported_swd","self_reported_ell","grades_elementary","grades_middle","grades_high","school_descriptor_sws","school_descriptor","school_descriptor_alt2019","title_i_schoolwide","term_2021","leader_tenure","leaps_high_expectations","leaps_whole_child","leaps_rigorous_learning","leaps_relevance","leaps_affirmation","leaps_social_consciousness","leaps_connection","leaps_customization","leaps_self_direction","leaps_anytime_anywhere","self_reported_ela","self_reported_math","leaps_rank_high_expectations","leaps_rank_whole_child","leaps_rank_rigorous_learning","leaps_rank_relevance","leaps_rank_affirmation","leaps_rank_social_consciousness","leaps_rank_connection","leaps_rank_customization","leaps_rank_self_direction","leaps_rank_anytime_anywhere","leadership_diversity","teaching_diversity","leader1_race","leader1_gender","leaps_interest"
346,2023,"San Diego","California","San Diego Unified School District","063432011154","Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.02,0.4,0.06,0.4,0.12,0,0.48,100,0.15,0.02,0,0,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,65.2,43.5,6,1,10,7,8,9,2,4,5,3,4,1,2,1,1
348,2023,"Philadelphia","Pennsylvania","School District of Philadelphia","421899000923","Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.11,0.16,0.29,0.37,0.06,0,0.58,497,0.11,0.04,0,0,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,79,52,8,1,2,3,7,6,5,9,4,0,3,3,6,1,0
353,2023,"New York City","New York","South Bronx Community Charter High School","360114706595","Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.01,0.61,0.37,0.01,0,0,0.9,350,0.2,0.15,0,0,1,NA,2,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,6,4,3,5,2,7,1,9,8,10,3,4,6,1,1
359,2023,"Albuquerque","New Mexico","Stand-alone charter authorized by Albuquerque Public Schools","350006001112","Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.05,0.01,0.78,0.01,0.11,0.02,0,1,315,0.51,0.41,0,0,1,NA,2,NA,NA,NA,NA,1,1,0,1,1,1,0,1,0,0,NA,NA,3,1,0,4,2,5,0,6,0,0,3,3,4,2,1
360,2023,"Clovis","California","Clovis / Fresno Unified",NA,"Urban",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.01,0.13,0.49,0.04,0.27,0.04,0.01,0.75,1400,0.2,0.17,0,0,1,NA,1,NA,NA,NA,NA,0,1,0,1,0,1,0,0,1,0,78,NA,0,1,0,2,0,3,0,0,4,0,1,1,6,1,1
364,2023,"Kansas City","Missouri","University Academy","290002702808","Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.01,0,0.03,0.91,0.04,0,0,0.6,227,0.04,0.04,0,0,1,NA,2,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,3,1,3,1,1
368,2023,"Melbourne","Florida","n/a (independent)",NA,"Multiple",1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.04,0.03,0.29,0.04,0,0.5,40,0.4,0.02,1,1,1,NA,3,NA,NA,NA,NA,0,0,0,1,1,1,1,0,1,1,75,80,0,0,0,3,4,5,1,0,6,2,4,1,8,2,1
369,2023,"Taos","New Mexico","Vista Grande Charter","350252001021","Rural",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.38,0,0.44,0,0.18,0,0,1,80,0.2,0.07,0,0,1,NA,2,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,1,8,6,4,3,5,2,10,7,9,2,2,6,2,1
371,2023,"Ypsilanti","Michigan","Washtenaw Educational Options Consortium - Washtenaw ISD","268099008165","Multiple",0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0.01,0.05,0.23,0.62,0.09,0,0.65,305,0.33,0.02,0,0,1,NA,1,NA,NA,NA,NA,1,1,0,0,1,1,1,1,1,1,NA,NA,8,3,0,0,5,7,4,2,6,1,1,1,6,2,1
372,2023,"Fountain","Colorado","Fountain Fort Carson Dist. 8","080408000096","Suburban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.01,0,0.34,0.07,0.51,0.05,0.02,0.64,111,0.18,0.05,0,0,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,34,39,2,1,9,3,10,7,8,5,6,4,3,2,7,1,0
380,2023,"Castle Hayne","North Carolina","New Hanover County Schools","370333003439","Rural",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.01,0.03,0.14,0.2,0.59,0.03,0,1,230,0.1,0.05,0,0,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,74,57,2,7,5,3,8,9,6,1,10,4,1,1,6,2,1
382,2023,"Lewiston","Maine","Lewiston Public Schools",NA,"Urban",0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.01,0,0.04,0.4,0.47,0.08,0,0.84,85,0.39,0.27,0,0,1,NA,1,NA,NA,NA,NA,0,1,0,1,1,1,1,1,1,0,NA,NA,0,1,0,4,7,6,2,3,5,0,3,2,6,1,1
383,2023,"Oxford","Michigan","Oxford Community Schools","262724008274","Multiple",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.03,0.08,0.04,0.79,0.05,0,0.26,2054,0.08,0,1,1,1,NA,1,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,1,1,6,2,0
384,2023,"Richland","Michigan","Gull Lake Community Schools","261725008242","Multiple",0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.01,0.05,0.02,0.86,0.06,0,0.27,1142,0.06,0,1,1,1,NA,1,NA,NA,NA,NA,0,1,0,1,0,0,1,1,1,1,53,46,0,4,0,5,0,0,6,1,3,2,1,1,6,2,1
388,2023,"Winchester","Virginia","Frederick County Public Schools","510147000649","Rural",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.01,0,0.11,0.02,0.83,0.03,0,0.4,785,0.18,0.07,0,1,0,NA,1,NA,NA,NA,NA,1,1,0,1,0,0,0,1,1,1,67,68,2,3,0,4,0,0,0,5,1,6,1,1,6,1,1
390,2023,"Bradford","Vermont","OESU","500043700118","Rural",1,0,0,0,0,0,0,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.58,210,0.49,0.02,0,1,1,NA,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,1,1,6,1,1
394,2023,"Hardwick","Vermont","Orleans Southwest Supervisory Union","500824300343","Rural",0,0,0,0,0,0,0,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,296,NA,NA,0,1,1,NA,1,NA,NA,NA,NA,0,0,1,0,0,0,1,1,1,1,50,50,0,0,4,0,0,0,3,1,2,5,1,1,0,1,0
400,2023,"Birmingham","Alabama","Legacy Prep","010020102472","Urban",0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.01,0.97,0.02,0,0,0.97,381,0,0,1,0,0,NA,2,NA,NA,NA,NA,1,1,1,0,1,0,0,0,0,0,31.1,12.2,2,1,3,0,4,0,0,0,0,0,4,4,3,2,1
406,2023,"Phoenix","Arizona",NA,"040633002670","Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.06,0.74,0.05,0.12,0.03,0,0.65,370,0,0.01,0,0,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,1,2,8,4,6,7,3,9,5,10,2,2,7,2,1
410,2023,"Woodland Hills","California","CHIME Institute's Schwarzenegger Community District","060149008724","Urban",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.01,0.05,0.23,0.04,0.64,0.04,0,0.24,750,0.2,0.14,1,1,0,NA,2,NA,NA,NA,NA,1,1,1,0,0,0,0,1,0,0,57,44,1,2,3,0,0,0,0,4,0,0,1,3,6,1,1
411,2023,"Orange","California","Tomorrow's Leadership Collaborative (TLC) Charter District","060227214331","Urban",0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.02,0.76,0.02,0.18,0.01,0.01,0.65,153,0.17,0.24,1,0,0,NA,2,NA,NA,NA,NA,1,0,0,0,1,0,1,1,0,0,NA,NA,1,0,0,0,4,0,3,2,0,0,4,2,6,2,1
426,2023,"Washington","District of Columbia","Center City Public Charter Schools","110007300412","Urban",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.04,0.92,0.01,0.03,0,0.51,250,0.07,0,1,1,0,NA,2,NA,NA,NA,NA,1,1,1,0,1,1,1,0,0,1,NA,NA,1,3,7,0,2,4,5,0,0,6,0,0,0,0,0
429,2023,"Philadelphia","Pennsylvania","School District of Philadelphia","421899007548","Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.03,0.03,0.89,0,0.03,0,0.99,220,0.18,0.04,0,0,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,0,0,0,0,0,NA,NA,2,1,4,3,5,0,0,0,0,0,3,3,6,1,1
431,2023,"Philadelphia","Pennsylvania","School District of Philadelphia","421899007547","Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.01,0,0.19,0.74,0.03,0.03,0,1,253,0.25,0.02,0,0,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,18,1,5,7,4,3,2,6,1,9,8,10,3,2,7,1,1
445,2023,"Lewisburg","Kentucky","Logan County","210354001545","Rural",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.04,0.01,0.2,0.03,0,0.63,486,0.1,0,1,1,0,NA,1,NA,NA,NA,NA,1,1,1,1,0,0,1,1,0,0,44,42,6,1,3,2,0,0,4,5,0,0,1,1,6,2,1
448,2023,"Kaneohe","Hawaii","WINDWARD","150003000276","Suburban",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.03,0.13,0,0.01,0.03,0.02,0.78,0.52,140,0.01,0.42,1,1,1,NA,2,NA,NA,NA,NA,1,0,0,1,1,1,1,0,0,0,NA,NA,3,0,0,4,1,5,2,0,0,0,4,4,NA,2,0
452,2023,"Newport","Maine","RSU 19","231478500729","Rural",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.01,0.02,0.01,0.91,0.05,0,0.53,634,0.2,0,0,0,1,NA,1,NA,NA,NA,NA,0,0,1,1,0,0,1,0,0,0,NA,NA,0,0,1,2,0,0,3,0,0,0,1,1,6,2,1
455,2023,"Uxbridge","Massachusetts","Uxbridge School District","251185001938","Multiple",0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.01,0.03,0.06,0.02,0.87,0.02,0,0.26,604,0.16,0.02,0,0,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,53,62,5,6,3,1,8,9,2,4,7,10,1,1,6,1,1
457,2023,"Navajo","New Mexico",NA,"350017401113","Rural",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.01,0.01,0,0.01,0,1,50,0.12,0.08,0,1,1,NA,2,NA,NA,NA,NA,0,1,0,1,1,1,1,1,0,1,50,50,0,4,0,1,2,6,3,7,0,5,4,4,1,2,1
458,2023,"Albuquerque","New Mexico","ABQ Sign Language Academy","350012301066","Urban",0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.07,0.05,0.68,0.1,0.35,0,0.01,0.52,126,0.65,0.32,1,1,1,NA,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,4,3,4,1,0
462,2023,"Spring Grove","Minnesota","Spring Grove School District",NA,"Rural",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.03,0.02,0.93,0.03,0,0.36,353,0.14,0,1,1,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,65,60.6,5,2,3,4,10,7,1,6,9,8,1,1,6,2,1
466,2023,"Fayetteville","Georgia","n/a; independent school",NA,"Multiple",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.07,0.5,0.4,0.03,0,0.2,186,0.3,0.02,1,1,1,NA,3,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,8,6,4,5,7,10,2,3,1,9,3,3,0,0,1
472,2023,"Burlington","Vermont","Burlington School District",NA,"Multiple",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.17,0.02,0.28,0.16,0.11,0,0.49,23,0,0.04,0,0,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,5,9,8,3,4,7,2,6,10,1,1,1,6,2,0
473,2023,"Winooski","Vermont",NA,"500936000389","Suburban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.23,0.02,0.35,0.33,0.06,0,0.58,212,0.24,0.41,0,0,1,NA,1,NA,NA,NA,NA,1,0,0,0,1,0,1,0,1,1,NA,NA,1,0,0,0,4,0,3,0,2,5,1,1,8,1,1
476,2023,"Los Angeles","California","LAUSD","060221314196","Urban",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.07,0.22,0.23,0.39,0.07,0,0.19,849,0.12,0.03,1,1,0,NA,2,NA,NA,NA,NA,1,1,1,0,1,1,1,0,0,0,73,61,2,1,3,0,6,4,5,0,0,0,3,3,6,2,1
479,2023,"Elmhurst","New York",NA,"360105606317","Urban",0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0.18,0.68,0.1,0.05,0,0,0.72,400,0.08,0.12,1,1,0,NA,2,NA,NA,NA,NA,1,1,1,0,1,0,1,1,1,0,67,59,1,3,2,0,6,0,4,5,7,0,3,2,6,1,1
480,2023,"Irving","Texas","Manara Academy","480141513534","Urban",0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.01,0.28,0.07,0.31,0.32,0.02,0,0.7,166,0.07,0.45,0,1,1,NA,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,74,60,0,0,0,0,0,0,0,0,0,0,2,3,6,2,0
483,2023,"Detroit","Michigan","Detroit Achievement Academy","260104808796","Urban",0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.03,0.03,0.59,0.29,0.06,0,0.68,392,0.08,0,1,1,0,NA,2,NA,NA,NA,NA,1,1,1,0,1,1,1,0,1,0,48,48,1,2,3,0,4,6,5,0,7,0,3,3,6,2,0
493,2023,"Minneapolis","Minnesota","N/A",NA,"Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.1,0,0.2,0.35,0.35,0,0,0.65,80,0.22,0.05,0,0,1,NA,2,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,10,1,9,2,8,5,3,7,6,4,3,3,6,1,1
495,2023,"Philadelphia","Pennsylvania","Philadelphia",NA,"Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.03,0.01,0.95,0.02,0.2,0,0.8,24,0.04,0,0,0,1,NA,3,NA,NA,NA,NA,1,1,0,1,0,1,1,1,0,1,NA,NA,7,5,0,4,0,6,3,1,0,2,1,2,6,2,1
497,2023,"Elmhurst","New York","24","360009802081","Urban",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.01,0.29,0.56,0.08,0.05,0.01,0,1,1013,0.12,0.32,1,0,0,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,40,47,1,4,2,10,7,8,9,5,3,6,1,1,4,2,1
498,2023,"Wilder","Idaho","Wilder","160348001091","Rural",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.73,0,0.27,0,0,0.98,110,0.05,0.38,0,1,0,NA,1,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,1,33.3,14,3,8,7,6,0,0,5,4,1,2,1,1,8,2,1
499,2023,"Colorado Springs","Colorado","Academy School District 20","080192006434","Multiple",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.03,0.12,0.04,0.75,0.06,0,0,470,0.07,0.01,0,0,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,4,7,10,6,9,5,8,1,3,2,1,2,6,1,1
501,2023,"Cedar City","Utah","Iron District","490039001562","Rural",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.02,0.02,0.04,0,1,0,0.04,0.39,200,0.1,0.05,0,0,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,65,50,4,9,6,1,10,5,8,7,2,3,1,1,6,1,0
502,2023,"Liberty","Missouri","Liberty 53","291854001665","Suburban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.1,0.35,0.55,0,0,0.5,100,0.02,0.95,0,0,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,9,5,8,6,4,10,7,1,3,2,1,1,6,1,1
504,2023,"New York","New York",NA,"360096406038","Urban",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.01,0.01,0.51,0.41,0.01,0.02,0.01,0.85,973,0.29,0.05,1,1,1,NA,2,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,1,52,49,0,0,0,0,0,0,0,2,0,1,4,3,3,1,0
506,2023,"San Francisco","California","San Francisco",NA,"Urban",0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.25,0.1,0.1,0.4,0.15,0,0.2,30,0.15,0.15,1,1,0,NA,3,NA,NA,NA,NA,1,1,1,1,0,1,1,1,1,0,71,81,2,3,5,7,0,8,6,4,1,0,2,1,6,2,1
511,2023,"Austin","Texas",NA,"480005808056","Urban",0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0.07,0.32,0.14,0.41,0.06,0,0.27,518,0.1,0.11,0,1,1,NA,2,NA,NA,NA,NA,0,1,1,0,0,0,0,0,1,0,85,79,0,1,2,0,0,0,0,0,3,0,2,2,8,2,1
512,2023,"Austin","Texas","N/A",NA,"Urban",0,0,0,1,1,1,1,1,1,1,0,0,0,0,0.06,0.11,0.01,0.02,0.55,0.25,0,0,78,0.15,0,1,1,0,NA,3,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,1,1,6,2,1
517,2023,"South Bend","Indiana","Career Academy South Bend","180010102521","Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.01,0.11,0.29,0.48,0.1,0,0.48,419,0.29,0.03,0,0,1,NA,2,NA,NA,NA,NA,1,0,0,1,0,0,1,0,1,0,42,24,1,0,0,2,0,0,3,0,4,0,1,1,6,1,1
518,2023,"Columbia","South Carolina","Richland 02","450339001554","Suburban",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.05,0.2,1,0.8,0.45,0,1,250,0.25,0.1,0,0,1,NA,1,NA,NA,NA,NA,1,0,1,1,0,0,0,1,1,0,NA,NA,3,0,2,1,0,0,0,5,4,0,0,3,6,1,1
519,2023,"Bronx","New York","NYC District 10","360008702332","Urban",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.03,0.87,0.07,0.02,0.01,0,0.91,1271,0.23,0.33,1,0,0,NA,1,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,NA,NA,1,0,2,0,0,0,0,0,0,0,0,2,6,2,0
520,2023,"Penrose","Colorado","Fremont Re-2","080396000516","Rural",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.1,0,0.86,0.04,0,0.39,270,0.17,0.02,1,0,0,NA,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0,0,0,0,0,1,1,4,2,0
522,2023,"Steamboat Springs","Colorado","Steamboat Springs School District NO. Re 2","080666001924","Rural",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.2,0,0.76,0.04,0,0.2,37,0.25,0.03,0,0,1,NA,1,NA,NA,NA,NA,0,0,0,0,1,0,0,1,0,1,NA,NA,0,0,0,0,1,0,0,2,0,3,1,1,6,2,1
526,2023,"Cary","North Carolina","Wake County Schools","370472003402","Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.01,0.07,0.1,0.06,1,0.06,0,0.02,150,0.03,0,0,0,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,0,1,0,1,1,89,88,8,7,4,6,5,0,2,0,3,1,3,1,0,2,0
530,2023,"Greenbush","Maine","Greenbush Public Schools","230618000165","Rural",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.03,0.01,0.01,0.01,0.93,0.01,0,0.71,147,0.3,0,1,1,0,NA,1,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,72.2,75.3,2,0,0,0,0,0,1,0,0,0,1,1,6,2,0
535,2023,"Calumet","Michigan","Public Schools Of Calumet Laurium Keweenaw","260769004353 (parent school)","Rural",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0.01,0.61,82,0.21,0,1,0,0,NA,1,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,41.5,30.9,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,1
537,2023,"Hunter","North Dakota","Northern Cass 97","380004400138","Rural",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.01,0,0,0.98,0.02,0,0.15,188,0.2,0.01,1,1,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,54,49,6,3,10,1,7,9,8,5,2,4,1,1,6,1,1
539,2023,"Enosburg Falls","Vermont","Enosburgh-richford Unified Union School District #88","500044400022","Rural",0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.01,0.01,0.01,0.01,0.97,0.01,0,0.38,277,0.13,0.01,0,1,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,6,1,8,9,3,10,2,5,7,4,1,1,6,1,1
540,2023,"Wilson","Arkansas","N/A",NA,"Rural",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.05,0.03,0.02,0.85,0.05,0,0.54,92,0.42,0,1,1,1,NA,3,NA,NA,NA,NA,1,0,1,1,0,0,0,1,1,1,NA,NA,5,0,6,1,0,0,0,3,2,4,1,1,6,1,1
541,2023,"Middleton","Wisconsin","Middleton-Cross Plains Area School District","550951002882","Suburban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.01,0.02,0.07,0.03,0.76,0.11,0,0.33,100,0.31,0.03,0,0,1,NA,2,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,60,33,7,3,6,4,5,10,2,8,1,9,1,1,6,2,1
545,2023,"Venice","California",NA,"A1700094","Urban",0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.15,0.11,0,0.7,0.15,0,0,19,0,0,1,1,1,NA,3,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,5,10,3,2,6,8,4,9,1,7,1,1,6,2,1
549,2023,"Phoenix","Arizona","New Learning Ventures Inc.","040099003649","Urban",0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.03,0.02,0.32,0.03,0.53,0.07,0,0.1,108,0.18,0,1,1,0,NA,2,NA,NA,NA,NA,1,1,1,1,1,0,1,1,0,1,31,13,6,1,4,5,7,0,2,3,0,8,1,5,6,1,1
555,2023,"Loganville","Georgia","Gwinnett County Public Schools","130255002387","Suburban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.06,0.16,0.54,0.2,0.04,0,0.36,3231,0.11,0.02,0,0,1,NA,1,NA,NA,NA,NA,1,1,1,0,1,0,1,1,0,0,50.9,37.7,1,6,2,0,3,0,4,5,0,0,2,3,3,1,1
567,2023,"Pilot","Virginia",NA,NA,"Rural",0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.11,0.06,0.77,0.06,0,0.75,18,0.17,0,0,0,1,NA,3,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,9,7,8,5,4,1,3,10,2,6,1,1,6,3,1
568,2023,"Cle Elum","Washington","Cle Elum-Roslyn","530135002987","Rural",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.14,0.02,0,0.6,16,0.04,0,0,0,1,NA,1,NA,NA,NA,NA,1,0,0,1,0,0,0,0,1,1,NA,NA,3,0,0,2,0,0,0,0,4,1,1,1,6,2,1
569,2023,"Arlington","Virginia","Arlington independent school",NA,"Suburban",0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.1,0.04,0.01,0.49,0.01,0.01,0.08,66,0.54,0.02,1,1,1,NA,3,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,2,1,5,7,8,9,6,3,4,10,1,1,6,2,1
572,2023,"Phoenix","Arizona",NA,NA,"Urban",0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.04,0.95,0.01,0,0,0.6,45,0.4,0,1,1,0,NA,3,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,4,4,3,2,1
577,2023,"Jacksonville","Florida","Duval",NA,"Suburban",0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.02,0.05,0.01,0.14,0.76,0.01,0.01,0.33,217,1,1,1,1,1,NA,3,NA,NA,NA,NA,1,1,0,0,0,0,1,1,0,1,NA,NA,1,2,0,0,0,0,3,4,0,5,1,1,6,2,1
587,2023,"Tempe","Arizona","Asu Preparatory Academy Digital (522074)","040096503556","Urban",0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.04,0.03,0.23,0.04,0.6,0.05,0,0.16,4111,0.1,0.05,1,1,1,NA,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,1,1,6,2,NA
588,2023,"Lubbock","Texas","Texas Tech University K-12",NA,"Multiple",0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.02,0.02,0.37,0.13,0.55,0.07,0,0.19,2500,0.04,0.02,1,1,1,NA,1,NA,NA,NA,NA,0,0,1,0,0,0,0,0,1,1,92,90,0,0,1,0,0,0,0,0,2,3,2,2,6,2,1
600,2023,"Rio Rico","Arizona","SCVUSD #35","040752002768","Rural",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.01,0.95,0,0.03,0,0,0.3,480,0.1,0.1,0,1,0,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,17,35,1,2,8,3,6,7,9,4,5,10,1,1,6,2,1
604,2023,"New Orleans","Louisiana","N/A",NA,"Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.01,0.09,0,0,0,1,10,0.3,0,0,0,1,NA,3,NA,NA,NA,NA,1,0,1,1,0,0,1,0,0,0,NA,NA,1,0,2,4,0,0,3,0,0,0,4,3,3,1,1
605,2023,"Houston","Texas","Houston Independent School District",NA,"Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.2,0.8,0,0,0,0,75,0,0,0,0,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,3,1,8,7,2,10,6,4,5,9,4,4,3,1,1
607,2023,"Denver","Colorado","Independent",NA,"Urban",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.31,0,0.54,0.15,0,0.39,13,0,0,0,1,0,NA,3,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,9,4,10,5,7,6,2,8,3,1,2,2,6,1,1
